x_cm,y_cm,z_cm,ex_kVcm,ey_kVcm,ez_kVcm
   -4.0000,    0.0000,   10.0000, -0.38388588E+01,  0.00000000E+00, -0.16114089E+00
   -4.0000,    1.0000,   10.0000, -0.38388588E+01,  0.00000000E+00, -0.16114089E+00
   -4.0000,    2.0000,   10.0000, -0.38388588E+01,  0.00000000E+00, -0.16114089E+00
   -2.6667,   -2.0000,   10.0000, -0.38106366E+01,  0.00000000E+00, -0.14117203E+00
   -2.6667,   -1.0000,   10.0000, -0.38106366E+01,  0.00000000E+00, -0.14117203E+00
   -2.6667,    0.0000,   10.0000, -0.38106366E+01,  0.00000000E+00, -0.14117203E+00
   -2.6667,    1.0000,   10.0000, -0.38106366E+01,  0.00000000E+00, -0.14117203E+00
   -2.6667,    2.0000,   10.0000, -0.38106366E+01,  0.00000000E+00, -0.14117203E+00
   -1.3333,   -2.0000,   10.0000, -0.37772959E+01,  0.00000000E+00, -0.14142360E+00
   -1.3333,   -1.0000,   10.0000, -0.37772959E+01,  0.00000000E+00, -0.14142360E+00
   -1.3333,    0.0000,   10.0000, -0.37772959E+01,  0.00000000E+00, -0.14142360E+00
   -1.3333,    1.0000,   10.0000, -0.37772959E+01,  0.00000000E+00, -0.14142360E+00
   -1.3333,    2.0000,   10.0000, -0.37772959E+01,  0.00000000E+00, -0.14142360E+00
    0.0000,   -2.0000,   10.0000, -0.37519289E+01,  0.00000000E+00, -0.15218596E+00
    0.0000,   -1.0000,   10.0000, -0.37519289E+01,  0.00000000E+00, -0.15218596E+00
    0.0000,    0.0000,   10.0000, -0.37519289E+01,  0.00000000E+00, -0.15218596E+00
    0.0000,    1.0000,   10.0000, -0.37519289E+01,  0.00000000E+00, -0.15218596E+00
    0.0000,    2.0000,   10.0000, -0.37519289E+01,  0.00000000E+00, -0.15218596E+00
    1.3333,   -2.0000,   10.0000, -0.37390590E+01,  0.00000000E+00, -0.16247687E+00
    1.3333,   -1.0000,   10.0000, -0.37390590E+01,  0.00000000E+00, -0.16247687E+00
    1.3333,    0.0000,   10.0000, -0.37390590E+01,  0.00000000E+00, -0.16247687E+00
    1.3333,    1.0000,   10.0000, -0.37390590E+01,  0.00000000E+00, -0.16247687E+00
    1.3333,    2.0000,   10.0000, -0.37390590E+01,  0.00000000E+00, -0.16247687E+00
    2.6667,   -2.0000,   10.0000, -0.37337162E+01,  0.00000000E+00, -0.16004386E+00
    2.6667,   -1.0000,   10.0000, -0.37337162E+01,  0.00000000E+00, -0.16004386E+00
    2.6667,    0.0000,   10.0000, -0.37337162E+01,  0.00000000E+00, -0.16004386E+00
    2.6667,    1.0000,   10.0000, -0.37337162E+01,  0.00000000E+00, -0.16004386E+00
    2.6667,    2.0000,   10.0000, -0.37337162E+01,  0.00000000E+00, -0.16004386E+00
    4.0000,   -2.0000,   10.0000, -0.37205524E+01,  0.00000000E+00, -0.13137378E+00
    4.0000,   -1.0000,   10.0000, -0.37205524E+01,  0.00000000E+00, -0.13137378E+00
    4.0000,    0.0000,   10.0000, -0.37205524E+01,  0.00000000E+00, -0.13137378E+00
    4.0000,    1.0000,   10.0000, -0.37205524E+01,  0.00000000E+00, -0.13137378E+00
    4.0000,    2.0000,   10.0000, -0.37205524E+01,  0.00000000E+00, -0.13137378E+00
   -4.0000,   -2.0000,   12.5000, -0.38253417E+01,  0.00000000E+00, -0.19406268E+00
   -4.0000,   -1.0000,   12.5000, -0.38253417E+01,  0.00000000E+00, -0.19406268E+00
   -4.0000,    0.0000,   12.5000, -0.38253417E+01,  0.00000000E+00, -0.19406268E+00
   -4.0000,    1.0000,   12.5000, -0.38253417E+01,  0.00000000E+00, -0.19406268E+00
   -4.0000,    2.0000,   12.5000, -0.38253417E+01,  0.00000000E+00, -0.19406268E+00
   -2.6667,   -2.0000,   12.5000, -0.38043978E+01,  0.00000000E+00, -0.19027869E+00
   -2.6667,   -1.0000,   12.5000, -0.38043978E+01,  0.00000000E+00, -0.19027869E+00
   -2.6667,    0.0000,   12.5000, -0.38043978E+01,  0.00000000E+00, -0.19027869E+00
   -2.6667,    1.0000,   12.5000, -0.38043978E+01,  0.00000000E+00, -0.19027869E+00
   -2.6667,    2.0000,   12.5000, -0.38043978E+01,  0.00000000E+00, -0.19027869E+00
   -1.3333,   -2.0000,   12.5000, -0.37817073E+01,  0.00000000E+00, -0.18870394E+00
   -1.3333,   -1.0000,   12.5000, -0.37817073E+01,  0.00000000E+00, -0.18870394E+00
   -1.3333,    0.0000,   12.5000, -0.37817073E+01,  0.00000000E+00, -0.18870394E+00
   -1.3333,    1.0000,   12.5000, -0.37817073E+01,  0.00000000E+00, -0.18870394E+00
   -1.3333,    2.0000,   12.5000, -0.37817073E+01,  0.00000000E+00, -0.18870394E+00
    0.0000,   -2.0000,   12.5000, -0.37607755E+01,  0.00000000E+00, -0.18852540E+00
    0.0000,   -1.0000,   12.5000, -0.37607755E+01,  0.00000000E+00, -0.18852540E+00
    0.0000,    0.0000,   12.5000, -0.37607755E+01,  0.00000000E+00, -0.18852540E+00
    0.0000,    1.0000,   12.5000, -0.37607755E+01,  0.00000000E+00, -0.18852540E+00
    0.0000,    2.0000,   12.5000, -0.37607755E+01,  0.00000000E+00, -0.18852540E+00
    1.3333,   -2.0000,   12.5000, -0.37425150E+01,  0.00000000E+00, -0.18831756E+00
    1.3333,   -1.0000,   12.5000, -0.37425150E+01,  0.00000000E+00, -0.18831756E+00
    1.3333,    0.0000,   12.5000, -0.37425150E+01,  0.00000000E+00, -0.18831756E+00
    1.3333,    1.0000,   12.5000, -0.37425150E+01,  0.00000000E+00, -0.18831756E+00
    1.3333,    2.0000,   12.5000, -0.37425150E+01,  0.00000000E+00, -0.18831756E+00
    2.6667,   -2.0000,   12.5000, -0.37251361E+01,  0.00000000E+00, -0.18606991E+00
    2.6667,   -1.0000,   12.5000, -0.37251361E+01,  0.00000000E+00, -0.18606991E+00
    2.6667,    0.0000,   12.5000, -0.37251361E+01,  0.00000000E+00, -0.18606991E+00
    2.6667,    1.0000,   12.5000, -0.37251361E+01,  0.00000000E+00, -0.18606991E+00
    2.6667,    2.0000,   12.5000, -0.37251361E+01,  0.00000000E+00, -0.18606991E+00
    4.0000,   -2.0000,   12.5000, -0.37039243E+01,  0.00000000E+00, -0.17920100E+00
    4.0000,   -1.0000,   12.5000, -0.37039243E+01,  0.00000000E+00, -0.17920100E+00
    4.0000,    0.0000,   12.5000, -0.37039243E+01,  0.00000000E+00, -0.17920100E+00
    4.0000,    1.0000,   12.5000, -0.37039243E+01,  0.00000000E+00, -0.17920100E+00
    4.0000,    2.0000,   12.5000, -0.37039243E+01,  0.00000000E+00, -0.17920100E+00
   -4.0000,   -2.0000,   15.0000, -0.38227488E+01,  0.00000000E+00, -0.23309447E+00
   -4.0000,   -1.0000,   15.0000, -0.38227488E+01,  0.00000000E+00, -0.23309447E+00
   -4.0000,    0.0000,   15.0000, -0.38227488E+01,  0.00000000E+00, -0.23309447E+00
   -4.0000,    1.0000,   15.0000, -0.38227488E+01,  0.00000000E+00, -0.23309447E+00
   -4.0000,    2.0000,   15.0000, -0.38227488E+01,  0.00000000E+00, -0.23309447E+00
   -2.6667,   -2.0000,   15.0000, -0.38022924E+01,  0.00000000E+00, -0.23059728E+00
   -2.6667,   -1.0000,   15.0000, -0.38022924E+01,  0.00000000E+00, -0.23059728E+00
   -2.6667,    0.0000,   15.0000, -0.38022924E+01,  0.00000000E+00, -0.23059728E+00
   -2.6667,    1.0000,   15.0000, -0.38022924E+01,  0.00000000E+00, -0.23059728E+00
   -2.6667,    2.0000,   15.0000, -0.38022924E+01,  0.00000000E+00, -0.23059728E+00
   -1.3333,   -2.0000,   15.0000, -0.37820530E+01,  0.00000000E+00, -0.22813996E+00
   -1.3333,   -1.0000,   15.0000, -0.37820530E+01,  0.00000000E+00, -0.22813996E+00
   -1.3333,    0.0000,   15.0000, -0.37820530E+01,  0.00000000E+00, -0.22813996E+00
   -1.3333,    1.0000,   15.0000, -0.37820530E+01,  0.00000000E+00, -0.22813996E+00
   -1.3333,    2.0000,   15.0000, -0.37820530E+01,  0.00000000E+00, -0.22813996E+00
    0.0000,   -2.0000,   15.0000, -0.37620272E+01,  0.00000000E+00, -0.22572166E+00
    0.0000,   -1.0000,   15.0000, -0.37620272E+01,  0.00000000E+00, -0.22572166E+00
    0.0000,    0.0000,   15.0000, -0.37620272E+01,  0.00000000E+00, -0.22572166E+00
    0.0000,    1.0000,   15.0000, -0.37620272E+01,  0.00000000E+00, -0.22572166E+00
    0.0000,    2.0000,   15.0000, -0.37620272E+01,  0.00000000E+00, -0.22572166E+00
    1.3333,   -2.0000,   15.0000, -0.37422115E+01,  0.00000000E+00, -0.22334156E+00
    1.3333,   -1.0000,   15.0000, -0.37422115E+01,  0.00000000E+00, -0.22334156E+00
    1.3333,    0.0000,   15.0000, -0.37422115E+01,  0.00000000E+00, -0.22334156E+00
    1.3333,    1.0000,   15.0000, -0.37422115E+01,  0.00000000E+00, -0.22334156E+00
    1.3333,    2.0000,   15.0000, -0.37422115E+01,  0.00000000E+00, -0.22334156E+00
    2.6667,   -2.0000,   15.0000, -0.37226028E+01,  0.00000000E+00, -0.22099887E+00
    2.6667,   -1.0000,   15.0000, -0.37226028E+01,  0.00000000E+00, -0.22099887E+00
    2.6667,    0.0000,   15.0000, -0.37226028E+01,  0.00000000E+00, -0.22099887E+00
    2.6667,    1.0000,   15.0000, -0.37226028E+01,  0.00000000E+00, -0.22099887E+00
    2.6667,    2.0000,   15.0000, -0.37226028E+01,  0.00000000E+00, -0.22099887E+00
    4.0000,   -2.0000,   15.0000, -0.37031978E+01,  0.00000000E+00, -0.21869281E+00
    4.0000,   -1.0000,   15.0000, -0.37031978E+01,  0.00000000E+00, -0.21869281E+00
    4.0000,    0.0000,   15.0000, -0.37031978E+01,  0.00000000E+00, -0.21869281E+00
    4.0000,    1.0000,   15.0000, -0.37031978E+01,  0.00000000E+00, -0.21869281E+00
    4.0000,    2.0000,   15.0000, -0.37031978E+01,  0.00000000E+00, -0.21869281E+00
   -4.0000,   -2.0000,   17.5000, -0.38176421E+01,  0.00000000E+00, -0.27158026E+00
   -4.0000,   -1.0000,   17.5000, -0.38176421E+01,  0.00000000E+00, -0.27158026E+00
   -4.0000,    0.0000,   17.5000, -0.38176421E+01,  0.00000000E+00, -0.27158026E+00
   -4.0000,    1.0000,   17.5000, -0.38176421E+01,  0.00000000E+00, -0.27158026E+00
   -4.0000,    2.0000,   17.5000, -0.38176421E+01,  0.00000000E+00, -0.27158026E+00
   -2.6667,   -2.0000,   17.5000, -0.37972675E+01,  0.00000000E+00, -0.26867461E+00
   -2.6667,   -1.0000,   17.5000, -0.37972675E+01,  0.00000000E+00, -0.26867461E+00
   -2.6667,    0.0000,   17.5000, -0.37972675E+01,  0.00000000E+00, -0.26867461E+00
   -2.6667,    1.0000,   17.5000, -0.37972675E+01,  0.00000000E+00, -0.26867461E+00
   -2.6667,    2.0000,   17.5000, -0.37972675E+01,  0.00000000E+00, -0.26867461E+00
   -1.3333,   -2.0000,   17.5000, -0.37771080E+01,  0.00000000E+00, -0.26581527E+00
   -1.3333,   -1.0000,   17.5000, -0.37771080E+01,  0.00000000E+00, -0.26581527E+00
   -1.3333,    0.0000,   17.5000, -0.37771080E+01,  0.00000000E+00, -0.26581527E+00
   -1.3333,    1.0000,   17.5000, -0.37771080E+01,  0.00000000E+00, -0.26581527E+00
   -1.3333,    2.0000,   17.5000, -0.37771080E+01,  0.00000000E+00, -0.26581527E+00
    0.0000,   -2.0000,   17.5000, -0.37571604E+01,  0.00000000E+00, -0.26300126E+00
    0.0000,   -1.0000,   17.5000, -0.37571604E+01,  0.00000000E+00, -0.26300126E+00
    0.0000,    0.0000,   17.5000, -0.37571604E+01,  0.00000000E+00, -0.26300126E+00
    0.0000,    1.0000,   17.5000, -0.37571604E+01,  0.00000000E+00, -0.26300126E+00
    0.0000,    2.0000,   17.5000, -0.37571604E+01,  0.00000000E+00, -0.26300126E+00
    1.3333,   -2.0000,   17.5000, -0.37374214E+01,  0.00000000E+00, -0.26023162E+00
    1.3333,   -1.0000,   17.5000, -0.37374214E+01,  0.00000000E+00, -0.26023162E+00
    1.3333,    0.0000,   17.5000, -0.37374214E+01,  0.00000000E+00, -0.26023162E+00
    1.3333,    1.0000,   17.5000, -0.37374214E+01,  0.00000000E+00, -0.26023162E+00
    1.3333,    2.0000,   17.5000, -0.37374214E+01,  0.00000000E+00, -0.26023162E+00
    2.6667,   -2.0000,   17.5000, -0.37178876E+01,  0.00000000E+00, -0.25750544E+00
    2.6667,   -1.0000,   17.5000, -0.37178876E+01,  0.00000000E+00, -0.25750544E+00
    2.6667,    0.0000,   17.5000, -0.37178876E+01,  0.00000000E+00, -0.25750544E+00
    2.6667,    1.0000,   17.5000, -0.37178876E+01,  0.00000000E+00, -0.25750544E+00
    2.6667,    2.0000,   17.5000, -0.37178876E+01,  0.00000000E+00, -0.25750544E+00
    4.0000,   -2.0000,   17.5000, -0.36985561E+01,  0.00000000E+00, -0.25482180E+00
    4.0000,   -1.0000,   17.5000, -0.36985561E+01,  0.00000000E+00, -0.25482180E+00
    4.0000,    0.0000,   17.5000, -0.36985561E+01,  0.00000000E+00, -0.25482180E+00
    4.0000,    1.0000,   17.5000, -0.36985561E+01,  0.00000000E+00, -0.25482180E+00
    4.0000,    2.0000,   17.5000, -0.36985561E+01,  0.00000000E+00, -0.25482180E+00
   -4.0000,   -2.0000,   20.0000, -0.38117668E+01,  0.00000000E+00, -0.30989977E+00
   -4.0000,   -1.0000,   20.0000, -0.38117668E+01,  0.00000000E+00, -0.30989977E+00
   -4.0000,    0.0000,   20.0000, -0.38117668E+01,  0.00000000E+00, -0.30989977E+00
   -4.0000,    1.0000,   20.0000, -0.38117668E+01,  0.00000000E+00, -0.30989977E+00
   -4.0000,    2.0000,   20.0000, -0.38117668E+01,  0.00000000E+00, -0.30989977E+00
   -2.6667,   -2.0000,   20.0000, -0.37914859E+01,  0.00000000E+00, -0.30658918E+00
   -2.6667,   -1.0000,   20.0000, -0.37914859E+01,  0.00000000E+00, -0.30658918E+00
   -2.6667,    0.0000,   20.0000, -0.37914859E+01,  0.00000000E+00, -0.30658918E+00
   -2.6667,    1.0000,   20.0000, -0.37914859E+01,  0.00000000E+00, -0.30658918E+00
   -2.6667,    2.0000,   20.0000, -0.37914859E+01,  0.00000000E+00, -0.30658918E+00
   -1.3333,   -2.0000,   20.0000, -0.37714182E+01,  0.00000000E+00, -0.30333125E+00
   -1.3333,   -1.0000,   20.0000, -0.37714182E+01,  0.00000000E+00, -0.30333125E+00
   -1.3333,    0.0000,   20.0000, -0.37714182E+01,  0.00000000E+00, -0.30333125E+00
   -1.3333,    1.0000,   20.0000, -0.37714182E+01,  0.00000000E+00, -0.30333125E+00
   -1.3333,    2.0000,   20.0000, -0.37714182E+01,  0.00000000E+00, -0.30333125E+00
    0.0000,   -2.0000,   20.0000, -0.37515605E+01,  0.00000000E+00, -0.30012487E+00
    0.0000,   -1.0000,   20.0000, -0.37515605E+01,  0.00000000E+00, -0.30012487E+00
    0.0000,    0.0000,   20.0000, -0.37515605E+01,  0.00000000E+00, -0.30012487E+00
    0.0000,    1.0000,   20.0000, -0.37515605E+01,  0.00000000E+00, -0.30012487E+00
    0.0000,    2.0000,   20.0000, -0.37515605E+01,  0.00000000E+00, -0.30012487E+00
    1.3333,   -2.0000,   20.0000, -0.37319095E+01,  0.00000000E+00, -0.29696895E+00
    1.3333,   -1.0000,   20.0000, -0.37319095E+01,  0.00000000E+00, -0.29696895E+00
    1.3333,    0.0000,   20.0000, -0.37319095E+01,  0.00000000E+00, -0.29696895E+00
    1.3333,    1.0000,   20.0000, -0.37319095E+01,  0.00000000E+00, -0.29696895E+00
    1.3333,    2.0000,   20.0000, -0.37319095E+01,  0.00000000E+00, -0.29696895E+00
    2.6667,   -2.0000,   20.0000, -0.37124619E+01,  0.00000000E+00, -0.29386245E+00
    2.6667,   -1.0000,   20.0000, -0.37124619E+01,  0.00000000E+00, -0.29386245E+00
    2.6667,    0.0000,   20.0000, -0.37124619E+01,  0.00000000E+00, -0.29386245E+00
    2.6667,    1.0000,   20.0000, -0.37124619E+01,  0.00000000E+00, -0.29386245E+00
    2.6667,    2.0000,   20.0000, -0.37124619E+01,  0.00000000E+00, -0.29386245E+00
    4.0000,   -2.0000,   20.0000, -0.36932147E+01,  0.00000000E+00, -0.29080433E+00
    4.0000,   -1.0000,   20.0000, -0.36932147E+01,  0.00000000E+00, -0.29080433E+00
    4.0000,    0.0000,   20.0000, -0.36932147E+01,  0.00000000E+00, -0.29080433E+00
    4.0000,    1.0000,   20.0000, -0.36932147E+01,  0.00000000E+00, -0.29080433E+00
    4.0000,    2.0000,   20.0000, -0.36932147E+01,  0.00000000E+00, -0.29080433E+00
   -4.0000,   -2.0000,   22.5000, -0.38051298E+01,  0.00000000E+00, -0.34803020E+00
   -4.0000,   -1.0000,   22.5000, -0.38051298E+01,  0.00000000E+00, -0.34803020E+00
   -4.0000,    0.0000,   22.5000, -0.38051298E+01,  0.00000000E+00, -0.34803020E+00
   -4.0000,    1.0000,   22.5000, -0.38051298E+01,  0.00000000E+00, -0.34803020E+00
   -4.0000,    2.0000,   22.5000, -0.38051298E+01,  0.00000000E+00, -0.34803020E+00
   -2.6667,   -2.0000,   22.5000, -0.37849547E+01,  0.00000000E+00, -0.34431868E+00
   -2.6667,   -1.0000,   22.5000, -0.37849547E+01,  0.00000000E+00, -0.34431868E+00
   -2.6667,    0.0000,   22.5000, -0.37849547E+01,  0.00000000E+00, -0.34431868E+00
   -2.6667,    1.0000,   22.5000, -0.37849547E+01,  0.00000000E+00, -0.34431868E+00
   -2.6667,    2.0000,   22.5000, -0.37849547E+01,  0.00000000E+00, -0.34431868E+00
   -1.3333,   -2.0000,   22.5000, -0.37649905E+01,  0.00000000E+00, -0.34066606E+00
   -1.3333,   -1.0000,   22.5000, -0.37649905E+01,  0.00000000E+00, -0.34066606E+00
   -1.3333,    0.0000,   22.5000, -0.37649905E+01,  0.00000000E+00, -0.34066606E+00
   -1.3333,    1.0000,   22.5000, -0.37649905E+01,  0.00000000E+00, -0.34066606E+00
   -1.3333,    2.0000,   22.5000, -0.37649905E+01,  0.00000000E+00, -0.34066606E+00
    0.0000,   -2.0000,   22.5000, -0.37452341E+01,  0.00000000E+00, -0.33707110E+00
    0.0000,   -1.0000,   22.5000, -0.37452341E+01,  0.00000000E+00, -0.33707110E+00
    0.0000,    0.0000,   22.5000, -0.37452341E+01,  0.00000000E+00, -0.33707110E+00
    0.0000,    1.0000,   22.5000, -0.37452341E+01,  0.00000000E+00, -0.33707110E+00
    0.0000,    2.0000,   22.5000, -0.37452341E+01,  0.00000000E+00, -0.33707110E+00
    1.3333,   -2.0000,   22.5000, -0.37256823E+01,  0.00000000E+00, -0.33353259E+00
    1.3333,   -1.0000,   22.5000, -0.37256823E+01,  0.00000000E+00, -0.33353259E+00
    1.3333,    0.0000,   22.5000, -0.37256823E+01,  0.00000000E+00, -0.33353259E+00
    1.3333,    1.0000,   22.5000, -0.37256823E+01,  0.00000000E+00, -0.33353259E+00
    1.3333,    2.0000,   22.5000, -0.37256823E+01,  0.00000000E+00, -0.33353259E+00
    2.6667,   -2.0000,   22.5000, -0.37063318E+01,  0.00000000E+00, -0.33004937E+00
    2.6667,   -1.0000,   22.5000, -0.37063318E+01,  0.00000000E+00, -0.33004937E+00
    2.6667,    0.0000,   22.5000, -0.37063318E+01,  0.00000000E+00, -0.33004937E+00
    2.6667,    1.0000,   22.5000, -0.37063318E+01,  0.00000000E+00, -0.33004937E+00
    2.6667,    2.0000,   22.5000, -0.37063318E+01,  0.00000000E+00, -0.33004937E+00
    4.0000,   -2.0000,   22.5000, -0.36871798E+01,  0.00000000E+00, -0.32662028E+00
    4.0000,   -1.0000,   22.5000, -0.36871798E+01,  0.00000000E+00, -0.32662028E+00
    4.0000,    0.0000,   22.5000, -0.36871798E+01,  0.00000000E+00, -0.32662028E+00
    4.0000,    1.0000,   22.5000, -0.36871798E+01,  0.00000000E+00, -0.32662028E+00
    4.0000,    2.0000,   22.5000, -0.36871798E+01,  0.00000000E+00, -0.32662028E+00
   -4.0000,   -2.0000,   25.0000, -0.37977394E+01,  0.00000000E+00, -0.38594915E+00
   -4.0000,   -1.0000,   25.0000, -0.37977394E+01,  0.00000000E+00, -0.38594915E+00
   -4.0000,    0.0000,   25.0000, -0.37977394E+01,  0.00000000E+00, -0.38594915E+00
   -4.0000,    1.0000,   25.0000, -0.37977394E+01,  0.00000000E+00, -0.38594915E+00
   -4.0000,    2.0000,   25.0000, -0.37977394E+01,  0.00000000E+00, -0.38594915E+00
   -2.6667,   -2.0000,   25.0000, -0.37776816E+01,  0.00000000E+00, -0.38184116E+00
   -2.6667,   -1.0000,   25.0000, -0.37776816E+01,  0.00000000E+00, -0.38184116E+00
   -2.6667,    0.0000,   25.0000, -0.37776816E+01,  0.00000000E+00, -0.38184116E+00
   -2.6667,    1.0000,   25.0000, -0.37776816E+01,  0.00000000E+00, -0.38184116E+00
   -2.6667,    2.0000,   25.0000, -0.37776816E+01,  0.00000000E+00, -0.38184116E+00
   -1.3333,   -2.0000,   25.0000, -0.37578324E+01,  0.00000000E+00, -0.37779820E+00
   -1.3333,   -1.0000,   25.0000, -0.37578324E+01,  0.00000000E+00, -0.37779820E+00
   -1.3333,    0.0000,   25.0000, -0.37578324E+01,  0.00000000E+00, -0.37779820E+00
   -1.3333,    1.0000,   25.0000, -0.37578324E+01,  0.00000000E+00, -0.37779820E+00
   -1.3333,    2.0000,   25.0000, -0.37578324E+01,  0.00000000E+00, -0.37779820E+00
    0.0000,   -2.0000,   25.0000, -0.37381886E+01,  0.00000000E+00, -0.37381889E+00
    0.0000,   -1.0000,   25.0000, -0.37381886E+01,  0.00000000E+00, -0.37381889E+00
    0.0000,    0.0000,   25.0000, -0.37381886E+01,  0.00000000E+00, -0.37381889E+00
    0.0000,    1.0000,   25.0000, -0.37381886E+01,  0.00000000E+00, -0.37381889E+00
    0.0000,    2.0000,   25.0000, -0.37381886E+01,  0.00000000E+00, -0.37381889E+00
    1.3333,   -2.0000,   25.0000, -0.37187470E+01,  0.00000000E+00, -0.36990191E+00
    1.3333,   -1.0000,   25.0000, -0.37187470E+01,  0.00000000E+00, -0.36990191E+00
    1.3333,    0.0000,   25.0000, -0.37187470E+01,  0.00000000E+00, -0.36990191E+00
    1.3333,    1.0000,   25.0000, -0.37187470E+01,  0.00000000E+00, -0.36990191E+00
    1.3333,    2.0000,   25.0000, -0.37187470E+01,  0.00000000E+00, -0.36990191E+00
    2.6667,   -2.0000,   25.0000, -0.36995045E+01,  0.00000000E+00, -0.36604599E+00
    2.6667,   -1.0000,   25.0000, -0.36995045E+01,  0.00000000E+00, -0.36604599E+00
    2.6667,    0.0000,   25.0000, -0.36995045E+01,  0.00000000E+00, -0.36604599E+00
    2.6667,    1.0000,   25.0000, -0.36995045E+01,  0.00000000E+00, -0.36604599E+00
    2.6667,    2.0000,   25.0000, -0.36995045E+01,  0.00000000E+00, -0.36604599E+00
    4.0000,   -2.0000,   25.0000, -0.36804582E+01,  0.00000000E+00, -0.36224985E+00
    4.0000,   -1.0000,   25.0000, -0.36804582E+01,  0.00000000E+00, -0.36224985E+00
    4.0000,    0.0000,   25.0000, -0.36804582E+01,  0.00000000E+00, -0.36224985E+00
    4.0000,    1.0000,   25.0000, -0.36804582E+01,  0.00000000E+00, -0.36224985E+00
    4.0000,    2.0000,   25.0000, -0.36804582E+01,  0.00000000E+00, -0.36224985E+00
   -4.0000,   -2.0000,   27.5000, -0.37896043E+01,  0.00000000E+00, -0.42363466E+00
   -4.0000,   -1.0000,   27.5000, -0.37896043E+01,  0.00000000E+00, -0.42363466E+00
   -4.0000,    0.0000,   27.5000, -0.37896043E+01,  0.00000000E+00, -0.42363466E+00
   -4.0000,    1.0000,   27.5000, -0.37896043E+01,  0.00000000E+00, -0.42363466E+00
   -4.0000,    2.0000,   27.5000, -0.37896043E+01,  0.00000000E+00, -0.42363466E+00
   -2.6667,   -2.0000,   27.5000, -0.37696755E+01,  0.00000000E+00, -0.41913511E+00
   -2.6667,   -1.0000,   27.5000, -0.37696755E+01,  0.00000000E+00, -0.41913511E+00
   -2.6667,    0.0000,   27.5000, -0.37696755E+01,  0.00000000E+00, -0.41913511E+00
   -2.6667,    1.0000,   27.5000, -0.37696755E+01,  0.00000000E+00, -0.41913511E+00
   -2.6667,    2.0000,   27.5000, -0.37696755E+01,  0.00000000E+00, -0.41913511E+00
   -1.3333,   -2.0000,   27.5000, -0.37499525E+01,  0.00000000E+00, -0.41470657E+00
   -1.3333,   -1.0000,   27.5000, -0.37499525E+01,  0.00000000E+00, -0.41470657E+00
   -1.3333,    0.0000,   27.5000, -0.37499525E+01,  0.00000000E+00, -0.41470657E+00
   -1.3333,    1.0000,   27.5000, -0.37499525E+01,  0.00000000E+00, -0.41470657E+00
   -1.3333,    2.0000,   27.5000, -0.37499525E+01,  0.00000000E+00, -0.41470657E+00
    0.0000,   -2.0000,   27.5000, -0.37304323E+01,  0.00000000E+00, -0.41034758E+00
    0.0000,   -1.0000,   27.5000, -0.37304323E+01,  0.00000000E+00, -0.41034758E+00
    0.0000,    0.0000,   27.5000, -0.37304323E+01,  0.00000000E+00, -0.41034758E+00
    0.0000,    1.0000,   27.5000, -0.37304323E+01,  0.00000000E+00, -0.41034758E+00
    0.0000,    2.0000,   27.5000, -0.37304323E+01,  0.00000000E+00, -0.41034758E+00
    1.3333,   -2.0000,   27.5000, -0.37111117E+01,  0.00000000E+00, -0.40605667E+00
    1.3333,   -1.0000,   27.5000, -0.37111117E+01,  0.00000000E+00, -0.40605667E+00
    1.3333,    0.0000,   27.5000, -0.37111117E+01,  0.00000000E+00, -0.40605667E+00
    1.3333,    1.0000,   27.5000, -0.37111117E+01,  0.00000000E+00, -0.40605667E+00
    1.3333,    2.0000,   27.5000, -0.37111117E+01,  0.00000000E+00, -0.40605667E+00
    2.6667,   -2.0000,   27.5000, -0.36919877E+01,  0.00000000E+00, -0.40183246E+00
    2.6667,   -1.0000,   27.5000, -0.36919877E+01,  0.00000000E+00, -0.40183246E+00
    2.6667,    0.0000,   27.5000, -0.36919877E+01,  0.00000000E+00, -0.40183246E+00
    2.6667,    1.0000,   27.5000, -0.36919877E+01,  0.00000000E+00, -0.40183246E+00
    2.6667,    2.0000,   27.5000, -0.36919877E+01,  0.00000000E+00, -0.40183246E+00
    4.0000,   -2.0000,   27.5000, -0.36730575E+01,  0.00000000E+00, -0.39767357E+00
    4.0000,   -1.0000,   27.5000, -0.36730575E+01,  0.00000000E+00, -0.39767357E+00
    4.0000,    0.0000,   27.5000, -0.36730575E+01,  0.00000000E+00, -0.39767357E+00
    4.0000,    1.0000,   27.5000, -0.36730575E+01,  0.00000000E+00, -0.39767357E+00
    4.0000,    2.0000,   27.5000, -0.36730575E+01,  0.00000000E+00, -0.39767357E+00
   -4.0000,   -2.0000,   30.0000, -0.37807344E+01,  0.00000000E+00, -0.46106520E+00
   -4.0000,   -1.0000,   30.0000, -0.37807344E+01,  0.00000000E+00, -0.46106520E+00
   -4.0000,    0.0000,   30.0000, -0.37807344E+01,  0.00000000E+00, -0.46106520E+00
   -4.0000,    1.0000,   30.0000, -0.37807344E+01,  0.00000000E+00, -0.46106520E+00
   -4.0000,    2.0000,   30.0000, -0.37807344E+01,  0.00000000E+00, -0.46106520E+00
   -2.6667,   -2.0000,   30.0000, -0.37609457E+01,  0.00000000E+00, -0.45617943E+00
   -2.6667,   -1.0000,   30.0000, -0.37609457E+01,  0.00000000E+00, -0.45617943E+00
