x_cm,y_cm,z_cm,bx_T,by_T,bz_T
   -3.0000,    1.5000,    2.5000, -0.24866232E-01,  0.45681484E-01,  0.10181538E-01
   -3.0000,    3.0000,    2.5000, -0.53852635E-01,  0.53852635E-01,  0.21172870E-01
   -1.5000,   -3.0000,    2.5000,  0.45681484E-01,  0.24866232E-01, -0.10181538E-01
   -1.5000,   -1.5000,    2.5000,  0.21791417E-01,  0.21791417E-01, -0.48656316E-02
   -1.5000,    0.0000,    2.5000, -0.00000000E+00,  0.21047626E-01, -0.00000000E+00
   -1.5000,    1.5000,    2.5000, -0.21791417E-01,  0.21791417E-01,  0.48656316E-02
   -1.5000,    3.0000,    2.5000, -0.45681484E-01,  0.24866232E-01,  0.10181538E-01
    0.0000,   -3.0000,    2.5000,  0.43687837E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,   -1.5000,    2.5000,  0.21047626E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,    0.0000,    2.5000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    1.5000,    2.5000, -0.21047626E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,    3.0000,    2.5000, -0.43687837E-01,  0.00000000E+00, -0.00000000E+00
    1.5000,   -3.0000,    2.5000,  0.45681484E-01, -0.24866232E-01,  0.10181538E-01
    1.5000,   -1.5000,    2.5000,  0.21791417E-01, -0.21791417E-01,  0.48656316E-02
    1.5000,    0.0000,    2.5000, -0.00000000E+00, -0.21047626E-01, -0.00000000E+00
    1.5000,    1.5000,    2.5000, -0.21791417E-01, -0.21791417E-01, -0.48656316E-02
    1.5000,    3.0000,    2.5000, -0.45681484E-01, -0.24866232E-01, -0.10181538E-01
    3.0000,   -3.0000,    2.5000,  0.53852635E-01, -0.53852635E-01,  0.21172870E-01
    3.0000,   -1.5000,    2.5000,  0.24866232E-01, -0.45681484E-01,  0.10181538E-01
    3.0000,    0.0000,    2.5000, -0.00000000E+00, -0.43687837E-01, -0.00000000E+00
    3.0000,    1.5000,    2.5000, -0.24866232E-01, -0.45681484E-01, -0.10181538E-01
    3.0000,    3.0000,    2.5000, -0.53852635E-01, -0.53852635E-01, -0.21172870E-01
   -3.0000,   -3.0000,    5.0000,  0.52870610E-01,  0.52870610E-01, -0.86379206E-03
   -3.0000,   -1.5000,    5.0000,  0.26414371E-01,  0.51880764E-01, -0.11480567E-02
   -3.0000,    0.0000,    5.0000, -0.00000000E+00,  0.51400388E-01, -0.00000000E+00
   -3.0000,    1.5000,    5.0000, -0.26414371E-01,  0.51880764E-01,  0.11480567E-02
   -3.0000,    3.0000,    5.0000, -0.52870610E-01,  0.52870610E-01,  0.86379206E-03
   -1.5000,   -3.0000,    5.0000,  0.51880764E-01,  0.26414371E-01, -0.11480567E-02
   -1.5000,   -1.5000,    5.0000,  0.25710243E-01,  0.25710243E-01, -0.90099752E-03
   -1.5000,    0.0000,    5.0000, -0.00000000E+00,  0.25420750E-01, -0.00000000E+00
   -1.5000,    1.5000,    5.0000, -0.25710243E-01,  0.25710243E-01,  0.90099752E-03
   -1.5000,    3.0000,    5.0000, -0.51880764E-01,  0.26414371E-01,  0.11480567E-02
    0.0000,   -3.0000,    5.0000,  0.51400388E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,   -1.5000,    5.0000,  0.25420750E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,    0.0000,    5.0000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    1.5000,    5.0000, -0.25420750E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,    3.0000,    5.0000, -0.51400388E-01,  0.00000000E+00, -0.00000000E+00
    1.5000,   -3.0000,    5.0000,  0.51880764E-01, -0.26414371E-01,  0.11480567E-02
    1.5000,   -1.5000,    5.0000,  0.25710243E-01, -0.25710243E-01,  0.90099752E-03
    1.5000,    0.0000,    5.0000, -0.00000000E+00, -0.25420750E-01, -0.00000000E+00
    1.5000,    1.5000,    5.0000, -0.25710243E-01, -0.25710243E-01, -0.90099752E-03
    1.5000,    3.0000,    5.0000, -0.51880764E-01, -0.26414371E-01, -0.11480567E-02
    3.0000,   -3.0000,    5.0000,  0.52870610E-01, -0.52870610E-01,  0.86379206E-03
    3.0000,   -1.5000,    5.0000,  0.26414371E-01, -0.51880764E-01,  0.11480567E-02
    3.0000,    0.0000,    5.0000, -0.00000000E+00, -0.51400388E-01, -0.00000000E+00
    3.0000,    1.5000,    5.0000, -0.26414371E-01, -0.51880764E-01, -0.11480567E-02
    3.0000,    3.0000,    5.0000, -0.52870610E-01, -0.52870610E-01, -0.86379206E-03
   -3.0000,   -3.0000,    7.5000,  0.52459663E-01,  0.52459663E-01, -0.11958709E-03
   -3.0000,   -1.5000,    7.5000,  0.26236147E-01,  0.52371176E-01, -0.11582189E-03
   -3.0000,    0.0000,    7.5000, -0.00000000E+00,  0.52319403E-01, -0.00000000E+00
   -3.0000,    1.5000,    7.5000, -0.26236147E-01,  0.52371176E-01,  0.11582189E-03
   -3.0000,    3.0000,    7.5000, -0.52459663E-01,  0.52459663E-01,  0.11958709E-03
   -1.5000,   -3.0000,    7.5000,  0.52371176E-01,  0.26236147E-01, -0.11582189E-03
   -1.5000,   -1.5000,    7.5000,  0.26162369E-01,  0.26162369E-01, -0.10020950E-03
   -1.5000,    0.0000,    7.5000, -0.00000000E+00,  0.26124839E-01, -0.00000000E+00
   -1.5000,    1.5000,    7.5000, -0.26162369E-01,  0.26162369E-01,  0.10020950E-03
   -1.5000,    3.0000,    7.5000, -0.52371176E-01,  0.26236147E-01,  0.11582189E-03
    0.0000,   -3.0000,    7.5000,  0.52319403E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,   -1.5000,    7.5000,  0.26124839E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,    0.0000,    7.5000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    1.5000,    7.5000, -0.26124839E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,    3.0000,    7.5000, -0.52319403E-01,  0.00000000E+00, -0.00000000E+00
    1.5000,   -3.0000,    7.5000,  0.52371176E-01, -0.26236147E-01,  0.11582189E-03
    1.5000,   -1.5000,    7.5000,  0.26162369E-01, -0.26162369E-01,  0.10020950E-03
    1.5000,    0.0000,    7.5000, -0.00000000E+00, -0.26124839E-01, -0.00000000E+00
    1.5000,    1.5000,    7.5000, -0.26162369E-01, -0.26162369E-01, -0.10020950E-03
    1.5000,    3.0000,    7.5000, -0.52371176E-01, -0.26236147E-01, -0.11582189E-03
    3.0000,   -3.0000,    7.5000,  0.52459663E-01, -0.52459663E-01,  0.11958709E-03
    3.0000,   -1.5000,    7.5000,  0.26236147E-01, -0.52371176E-01,  0.11582189E-03
    3.0000,    0.0000,    7.5000, -0.00000000E+00, -0.52319403E-01, -0.00000000E+00
    3.0000,    1.5000,    7.5000, -0.26236147E-01, -0.52371176E-01, -0.11582189E-03
    3.0000,    3.0000,    7.5000, -0.52459663E-01, -0.52459663E-01, -0.11958709E-03
   -3.0000,   -3.0000,   10.0000,  0.52428913E-01,  0.52428913E-01, -0.21528030E-04
   -3.0000,   -1.5000,   10.0000,  0.26214168E-01,  0.52417888E-01, -0.13882034E-04
   -3.0000,    0.0000,   10.0000, -0.00000000E+00,  0.52412552E-01, -0.00000000E+00
   -3.0000,    1.5000,   10.0000, -0.26214168E-01,  0.52417888E-01,  0.13882034E-04
   -3.0000,    3.0000,   10.0000, -0.52428913E-01,  0.52428913E-01,  0.21528030E-04
   -1.5000,   -3.0000,   10.0000,  0.52417888E-01,  0.26214168E-01, -0.13882034E-04
   -1.5000,   -1.5000,   10.0000,  0.26206564E-01,  0.26206564E-01, -0.10798614E-04
   -1.5000,    0.0000,   10.0000, -0.00000000E+00,  0.26202701E-01, -0.00000000E+00
   -1.5000,    1.5000,   10.0000, -0.26206564E-01,  0.26206564E-01,  0.10798614E-04
   -1.5000,    3.0000,   10.0000, -0.52417888E-01,  0.26214168E-01,  0.13882034E-04
    0.0000,   -3.0000,   10.0000,  0.52412552E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,   -1.5000,   10.0000,  0.26202701E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,    0.0000,   10.0000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    1.5000,   10.0000, -0.26202701E-01,  0.00000000E+00, -0.00000000E+00
    0.0000,    3.0000,   10.0000, -0.52412552E-01,  0.00000000E+00, -0.00000000E+00
    1.5000,   -3.0000,   10.0000,  0.52417888E-01, -0.26214168E-01,  0.13882034E-04
    1.5000,   -1.5000,   10.0000,  0.26206564E-01, -0.26206564E-01,  0.10798614E-04
    1.5000,    0.0000,   10.0000, -0.00000000E+00, -0.26202701E-01, -0.00000000E+00
    1.5000,    1.5000,   10.0000, -0.26206564E-01, -0.26206564E-01, -0.10798614E-04
    1.5000,    3.0000,   10.0000, -0.52417888E-01, -0.26214168E-01, -0.13882034E-04
    3.0000,   -3.0000,   10.0000,  0.52428913E-01, -0.52428913E-01,  0.21528030E-04
    3.0000,   -1.5000,   10.0000,  0.26214168E-01, -0.52417888E-01,  0.13882034E-04
    3.0000,    0.0000,   10.0000, -0.00000000E+00, -0.52412552E-01, -0.00000000E+00
    3.0000,    1.5000,   10.0000, -0.26214168E-01, -0.52417888E-01, -0.13882034E-04
    3.0000,    3.0000,   10.0000, -0.52428913E-01, -0.52428913E-01, -0.21528030E-04
   -3.0000,   -3.0000,   12.5000,  0.52424272E-01,  0.52424272E-01, -0.61935956E-06
   -3.0000,   -1.5000,   12.5000,  0.26211824E-01,  0.52420971E-01, -0.35466865E-06
   -3.0000,    0.0000,   12.5000,  0.00000000E+00,  0.52419614E-01,  0.00000000E+00
   -3.0000,    1.5000,   12.5000, -0.26211824E-01,  0.52420971E-01,  0.35466865E-06
   -3.0000,    3.0000,   12.5000, -0.52424272E-01,  0.52424272E-01,  0.61935956E-06
   -1.5000,   -3.0000,   12.5000,  0.52420971E-01,  0.26211824E-01, -0.35466865E-06
   -1.5000,   -1.5000,   12.5000,  0.26209860E-01,  0.26209860E-01, -0.25146046E-06
   -1.5000,    0.0000,   12.5000,  0.00000000E+00,  0.26208964E-01,  0.00000000E+00
   -1.5000,    1.5000,   12.5000, -0.26209860E-01,  0.26209860E-01,  0.25146046E-06
   -1.5000,    3.0000,   12.5000, -0.52420971E-01,  0.26211824E-01,  0.35466865E-06
    0.0000,   -3.0000,   12.5000,  0.52419614E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,   12.5000,  0.26208964E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,   12.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,   12.5000, -0.26208964E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,   12.5000, -0.52419614E-01,  0.00000000E+00,  0.00000000E+00
    1.5000,   -3.0000,   12.5000,  0.52420971E-01, -0.26211824E-01,  0.35466865E-06
    1.5000,   -1.5000,   12.5000,  0.26209860E-01, -0.26209860E-01,  0.25146046E-06
    1.5000,    0.0000,   12.5000,  0.00000000E+00, -0.26208964E-01,  0.00000000E+00
    1.5000,    1.5000,   12.5000, -0.26209860E-01, -0.26209860E-01, -0.25146046E-06
    1.5000,    3.0000,   12.5000, -0.52420971E-01, -0.26211824E-01, -0.35466865E-06
    3.0000,   -3.0000,   12.5000,  0.52424272E-01, -0.52424272E-01,  0.61935956E-06
    3.0000,   -1.5000,   12.5000,  0.26211824E-01, -0.52420971E-01,  0.35466865E-06
    3.0000,    0.0000,   12.5000,  0.00000000E+00, -0.52419614E-01,  0.00000000E+00
    3.0000,    1.5000,   12.5000, -0.26211824E-01, -0.52420971E-01, -0.35466865E-06
    3.0000,    3.0000,   12.5000, -0.52424272E-01, -0.52424272E-01, -0.61935956E-06
   -3.0000,   -3.0000,   15.0000,  0.52428246E-01,  0.52428246E-01,  0.18247811E-04
   -3.0000,   -1.5000,   15.0000,  0.26213812E-01,  0.52419080E-01,  0.11556631E-04
   -3.0000,    0.0000,   15.0000,  0.00000000E+00,  0.52414720E-01,  0.00000000E+00
   -3.0000,    1.5000,   15.0000, -0.26213812E-01,  0.52419080E-01, -0.11556631E-04
   -3.0000,    3.0000,   15.0000, -0.52428246E-01,  0.52428246E-01, -0.18247811E-04
   -1.5000,   -3.0000,   15.0000,  0.52419080E-01,  0.26213812E-01,  0.11556631E-04
   -1.5000,   -1.5000,   15.0000,  0.26207592E-01,  0.26207592E-01,  0.88742516E-05
   -1.5000,    0.0000,   15.0000,  0.00000000E+00,  0.26204452E-01,  0.00000000E+00
   -1.5000,    1.5000,   15.0000, -0.26207592E-01,  0.26207592E-01, -0.88742516E-05
   -1.5000,    3.0000,   15.0000, -0.52419080E-01,  0.26213812E-01, -0.11556631E-04
    0.0000,   -3.0000,   15.0000,  0.52414720E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,   15.0000,  0.26204452E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,   15.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,   15.0000, -0.26204452E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,   15.0000, -0.52414720E-01,  0.00000000E+00,  0.00000000E+00
    1.5000,   -3.0000,   15.0000,  0.52419080E-01, -0.26213812E-01, -0.11556631E-04
    1.5000,   -1.5000,   15.0000,  0.26207592E-01, -0.26207592E-01, -0.88742516E-05
    1.5000,    0.0000,   15.0000,  0.00000000E+00, -0.26204452E-01,  0.00000000E+00
    1.5000,    1.5000,   15.0000, -0.26207592E-01, -0.26207592E-01,  0.88742516E-05
    1.5000,    3.0000,   15.0000, -0.52419080E-01, -0.26213812E-01,  0.11556631E-04
    3.0000,   -3.0000,   15.0000,  0.52428246E-01, -0.52428246E-01, -0.18247811E-04
    3.0000,   -1.5000,   15.0000,  0.26213812E-01, -0.52419080E-01, -0.11556631E-04
    3.0000,    0.0000,   15.0000,  0.00000000E+00, -0.52414720E-01,  0.00000000E+00
    3.0000,    1.5000,   15.0000, -0.26213812E-01, -0.52419080E-01,  0.11556631E-04
    3.0000,    3.0000,   15.0000, -0.52428246E-01, -0.52428246E-01,  0.18247811E-04
   -3.0000,   -3.0000,   17.5000,  0.52453443E-01,  0.52453443E-01,  0.10301603E-03
   -3.0000,   -1.5000,   17.5000,  0.26231346E-01,  0.52380818E-01,  0.94465076E-04
   -3.0000,    0.0000,   17.5000,  0.00000000E+00,  0.52338896E-01,  0.00000000E+00
   -3.0000,    1.5000,   17.5000, -0.26231346E-01,  0.52380818E-01, -0.94465076E-04
   -3.0000,    3.0000,   17.5000, -0.52453443E-01,  0.52453443E-01, -0.10301603E-03
   -1.5000,   -3.0000,   17.5000,  0.52380818E-01,  0.26231346E-01,  0.94465076E-04
   -1.5000,   -1.5000,   17.5000,  0.26171658E-01,  0.26171658E-01,  0.81335947E-04
   -1.5000,    0.0000,   17.5000,  0.00000000E+00,  0.26141111E-01,  0.00000000E+00
   -1.5000,    1.5000,   17.5000, -0.26171658E-01,  0.26171658E-01, -0.81335947E-04
   -1.5000,    3.0000,   17.5000, -0.52380818E-01,  0.26231346E-01, -0.94465076E-04
    0.0000,   -3.0000,   17.5000,  0.52338896E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,   17.5000,  0.26141111E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,   17.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,   17.5000, -0.26141111E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,   17.5000, -0.52338896E-01,  0.00000000E+00,  0.00000000E+00
    1.5000,   -3.0000,   17.5000,  0.52380818E-01, -0.26231346E-01, -0.94465076E-04
    1.5000,   -1.5000,   17.5000,  0.26171658E-01, -0.26171658E-01, -0.81335947E-04
    1.5000,    0.0000,   17.5000,  0.00000000E+00, -0.26141111E-01,  0.00000000E+00
    1.5000,    1.5000,   17.5000, -0.26171658E-01, -0.26171658E-01,  0.81335947E-04
    1.5000,    3.0000,   17.5000, -0.52380818E-01, -0.26231346E-01,  0.94465076E-04
    3.0000,   -3.0000,   17.5000,  0.52453443E-01, -0.52453443E-01, -0.10301603E-03
    3.0000,   -1.5000,   17.5000,  0.26231346E-01, -0.52380818E-01, -0.94465076E-04
    3.0000,    0.0000,   17.5000,  0.00000000E+00, -0.52338896E-01,  0.00000000E+00
    3.0000,    1.5000,   17.5000, -0.26231346E-01, -0.52380818E-01,  0.94465076E-04
    3.0000,    3.0000,   17.5000, -0.52453443E-01, -0.52453443E-01,  0.10301603E-03
   -3.0000,   -3.0000,   20.0000,  0.52755758E-01,  0.52755758E-01,  0.66085213E-03
   -3.0000,   -1.5000,   20.0000,  0.26382750E-01,  0.51988356E-01,  0.92388526E-03
   -3.0000,    0.0000,   20.0000,  0.00000000E+00,  0.51593724E-01,  0.00000000E+00
   -3.0000,    1.5000,   20.0000, -0.26382750E-01,  0.51988356E-01, -0.92388526E-03
   -3.0000,    3.0000,   20.0000, -0.52755758E-01,  0.52755758E-01, -0.66085213E-03
   -1.5000,   -3.0000,   20.0000,  0.51988356E-01,  0.26382750E-01,  0.92388526E-03
   -1.5000,   -1.5000,   20.0000,  0.25806864E-01,  0.25806864E-01,  0.74424957E-03
   -1.5000,    0.0000,   20.0000,  0.00000000E+00,  0.25561362E-01,  0.00000000E+00
   -1.5000,    1.5000,   20.0000, -0.25806864E-01,  0.25806864E-01, -0.74424957E-03
   -1.5000,    3.0000,   20.0000, -0.51988356E-01,  0.26382750E-01, -0.92388526E-03
    0.0000,   -3.0000,   20.0000,  0.51593724E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,   20.0000,  0.25561362E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,   20.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,   20.0000, -0.25561362E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,   20.0000, -0.51593724E-01,  0.00000000E+00,  0.00000000E+00
    1.5000,   -3.0000,   20.0000,  0.51988356E-01, -0.26382750E-01, -0.92388526E-03
    1.5000,   -1.5000,   20.0000,  0.25806864E-01, -0.25806864E-01, -0.74424957E-03
    1.5000,    0.0000,   20.0000,  0.00000000E+00, -0.25561362E-01,  0.00000000E+00
    1.5000,    1.5000,   20.0000, -0.25806864E-01, -0.25806864E-01,  0.74424957E-03
    1.5000,    3.0000,   20.0000, -0.51988356E-01, -0.26382750E-01,  0.92388526E-03
    3.0000,   -3.0000,   20.0000,  0.52755758E-01, -0.52755758E-01, -0.66085213E-03
    3.0000,   -1.5000,   20.0000,  0.26382750E-01, -0.51988356E-01, -0.92388526E-03
    3.0000,    0.0000,   20.0000,  0.00000000E+00, -0.51593724E-01,  0.00000000E+00
    3.0000,    1.5000,   20.0000, -0.26382750E-01, -0.51988356E-01,  0.92388526E-03
    3.0000,    3.0000,   20.0000, -0.52755758E-01, -0.52755758E-01,  0.66085213E-03
   -3.0000,   -3.0000,   22.5000,  0.54929239E-01,  0.54929239E-01,  0.17168278E-01
   -3.0000,   -1.5000,   22.5000,  0.25553475E-01,  0.47094423E-01,  0.87504682E-02
   -3.0000,    0.0000,   22.5000,  0.00000000E+00,  0.45116175E-01,  0.00000000E+00
   -3.0000,    1.5000,   22.5000, -0.25553475E-01,  0.47094423E-01, -0.87504682E-02
   -3.0000,    3.0000,   22.5000, -0.54929239E-01,  0.54929239E-01, -0.17168278E-01
   -1.5000,   -3.0000,   22.5000,  0.47094423E-01,  0.25553475E-01,  0.87504682E-02
   -1.5000,   -1.5000,   22.5000,  0.22510818E-01,  0.22510818E-01,  0.43663639E-02
   -1.5000,    0.0000,   22.5000,  0.00000000E+00,  0.21747553E-01,  0.00000000E+00
   -1.5000,    1.5000,   22.5000, -0.22510818E-01,  0.22510818E-01, -0.43663639E-02
   -1.5000,    3.0000,   22.5000, -0.47094423E-01,  0.25553475E-01, -0.87504682E-02
    0.0000,   -3.0000,   22.5000,  0.45116175E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,   22.5000,  0.21747553E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,   22.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,   22.5000, -0.21747553E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,   22.5000, -0.45116175E-01,  0.00000000E+00,  0.00000000E+00
    1.5000,   -3.0000,   22.5000,  0.47094423E-01, -0.25553475E-01, -0.87504682E-02
    1.5000,   -1.5000,   22.5000,  0.22510818E-01, -0.22510818E-01, -0.43663639E-02
    1.5000,    0.0000,   22.5000,  0.00000000E+00, -0.21747553E-01,  0.00000000E+00
    1.5000,    1.5000,   22.5000, -0.22510818E-01, -0.22510818E-01,  0.43663639E-02
    1.5000,    3.0000,   22.5000, -0.47094423E-01, -0.25553475E-01,  0.87504682E-02
    3.0000,   -3.0000,   22.5000,  0.54929239E-01, -0.54929239E-01, -0.17168278E-01
    3.0000,   -1.5000,   22.5000,  0.25553475E-01, -0.47094423E-01, -0.87504682E-02
    3.0000,    0.0000,   22.5000,  0.00000000E+00, -0.45116175E-01,  0.00000000E+00
    3.0000,    1.5000,   22.5000, -0.25553475E-01, -0.47094423E-01,  0.87504682E-02
    3.0000,    3.0000,   22.5000, -0.54929239E-01, -0.54929239E-01,  0.17168278E-01
   -3.0000,   -3.0000,   25.0000,  0.16101111E-01,  0.16101111E-01,  0.30050258E-01
   -3.0000,   -1.5000,   25.0000,  0.95788088E-02,  0.21721181E-01,  0.13638840E-01
   -3.0000,    0.0000,   25.0000,  0.00000000E+00,  0.22976353E-01,  0.00000000E+00
   -3.0000,    1.5000,   25.0000, -0.95788088E-02,  0.21721181E-01, -0.13638840E-01
   -3.0000,    3.0000,   25.0000, -0.16101111E-01,  0.16101111E-01, -0.30050258E-01
   -1.5000,   -3.0000,   25.0000,  0.21721181E-01,  0.95788088E-02,  0.13638840E-01
   -1.5000,   -1.5000,   25.0000,  0.11531077E-01,  0.11531077E-01,  0.62047215E-02
   -1.5000,    0.0000,   25.0000,  0.00000000E+00,  0.11950132E-01,  0.00000000E+00
   -1.5000,    1.5000,   25.0000, -0.11531077E-01,  0.11531077E-01, -0.62047215E-02
   -1.5000,    3.0000,   25.0000, -0.21721181E-01,  0.95788088E-02, -0.13638840E-01
    0.0000,   -3.0000,   25.0000,  0.22976353E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,   25.0000,  0.11950132E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,   25.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,   25.0000, -0.11950132E-01,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,   25.0000, -0.22976353E-01,  0.00000000E+00,  0.00000000E+00
    1.5000,   -3.0000,   25.0000,  0.21721181E-01, -0.95788088E-02, -0.13638840E-01
    1.5000,   -1.5000,   25.0000,  0.11531077E-01, -0.11531077E-01, -0.62047215E-02
    1.5000,    0.0000,   25.0000,  0.00000000E+00, -0.11950132E-01,  0.00000000E+00
    1.5000,    1.5000,   25.0000, -0.11531077E-01, -0.11531077E-01,  0.62047215E-02
    1.5000,    3.0000,   25.0000, -0.21721181E-01, -0.95788088E-02,  0.13638840E-01
    3.0000,   -3.0000,   25.0000,  0.16101111E-01, -0.16101111E-01, -0.30050258E-01
    3.0000,   -1.5000,   25.0000,  0.95788088E-02, -0.21721181E-01, -0.13638840E-01
    3.0000,    0.0000,   25.0000,  0.00000000E+00, -0.22976353E-01,  0.00000000E+00
    3.0000,    1.5000,   25.0000, -0.95788088E-02, -0.21721181E-01,  0.13638840E-01
    3.0000,    3.0000,   25.0000, -0.16101111E-01, -0.16101111E-01,  0.30050258E-01
