name,x_cm,y_cm,z_cm,bx_T,by_T,bz_T
Q6  ,    0.0000,    1.9844,   -5.3394,  0.15906574E-02,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,    3.9688,   -5.3394,  0.29475050E-02,  0.00000000E+00, -0.00000000E+00
Q6  ,    1.9844,   -3.9688,   -5.3394, -0.27219901E-02,  0.11361386E-02, -0.14514387E-02
Q6  ,    1.9844,   -1.9844,   -5.3394, -0.14726664E-02,  0.14726664E-02, -0.79434642E-03
Q6  ,    1.9844,    0.0000,   -5.3394, -0.00000000E+00,  0.15906574E-02, -0.00000000E+00
Q6  ,    1.9844,    1.9844,   -5.3394,  0.14726664E-02,  0.14726664E-02,  0.79434642E-03
Q6  ,    1.9844,    3.9688,   -5.3394,  0.27219901E-02,  0.11361386E-02,  0.14514387E-02
Q6  ,    3.9688,   -3.9688,   -5.3394, -0.20907136E-02,  0.20907136E-02, -0.26122436E-02
Q6  ,    3.9688,   -1.9844,   -5.3394, -0.11361386E-02,  0.27219901E-02, -0.14514387E-02
Q6  ,    3.9688,    0.0000,   -5.3394, -0.00000000E+00,  0.29475050E-02, -0.00000000E+00
Q6  ,    3.9688,    1.9844,   -5.3394,  0.11361386E-02,  0.27219901E-02,  0.14514387E-02
Q6  ,    3.9688,    3.9688,   -5.3394,  0.20907136E-02,  0.20907136E-02,  0.26122436E-02
Q6  ,   -3.9688,   -3.9688,    0.0000, -0.10336065E-01, -0.10336065E-01,  0.13278826E-01
Q6  ,   -3.9688,   -1.9844,    0.0000, -0.55604545E-02, -0.11919272E-01,  0.61722280E-02
Q6  ,   -3.9688,    0.0000,    0.0000, -0.00000000E+00, -0.12312512E-01, -0.00000000E+00
Q6  ,   -3.9688,    1.9844,    0.0000,  0.55604545E-02, -0.11919272E-01, -0.61722280E-02
Q6  ,   -3.9688,    3.9688,    0.0000,  0.10336065E-01, -0.10336065E-01, -0.13278826E-01
Q6  ,   -1.9844,   -3.9688,    0.0000, -0.11919272E-01, -0.55604545E-02,  0.61722280E-02
Q6  ,   -1.9844,   -1.9844,    0.0000, -0.61662604E-02, -0.61662604E-02,  0.28769232E-02
Q6  ,   -1.9844,    0.0000,    0.0000, -0.00000000E+00, -0.63150411E-02, -0.00000000E+00
Q6  ,   -1.9844,    1.9844,    0.0000,  0.61662604E-02, -0.61662604E-02, -0.28769232E-02
Q6  ,   -1.9844,    3.9688,    0.0000,  0.11919272E-01, -0.55604545E-02, -0.61722280E-02
Q6  ,    0.0000,   -3.9688,    0.0000, -0.12312512E-01,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,   -1.9844,    0.0000, -0.63150411E-02,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,    0.0000,    0.0000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,    1.9844,    0.0000,  0.63150411E-02,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,    3.9688,    0.0000,  0.12312512E-01,  0.00000000E+00, -0.00000000E+00
Q6  ,    1.9844,   -3.9688,    0.0000, -0.11919272E-01,  0.55604545E-02, -0.61722280E-02
Q6  ,    1.9844,   -1.9844,    0.0000, -0.61662604E-02,  0.61662604E-02, -0.28769232E-02
Q6  ,    1.9844,    0.0000,    0.0000, -0.00000000E+00,  0.63150411E-02, -0.00000000E+00
Q6  ,    1.9844,    1.9844,    0.0000,  0.61662604E-02,  0.61662604E-02,  0.28769232E-02
Q6  ,    1.9844,    3.9688,    0.0000,  0.11919272E-01,  0.55604545E-02,  0.61722280E-02
Q6  ,    3.9688,   -3.9688,    0.0000, -0.10336065E-01,  0.10336065E-01, -0.13278826E-01
Q6  ,    3.9688,   -1.9844,    0.0000, -0.55604545E-02,  0.11919272E-01, -0.61722280E-02
Q6  ,    3.9688,    0.0000,    0.0000, -0.00000000E+00,  0.12312512E-01, -0.00000000E+00
Q6  ,    3.9688,    1.9844,    0.0000,  0.55604545E-02,  0.11919272E-01,  0.61722280E-02
Q6  ,    3.9688,    3.9688,    0.0000,  0.10336065E-01,  0.10336065E-01,  0.13278826E-01
Q6  ,   -3.9688,   -3.9688,    5.3394, -0.28493534E-01, -0.28493534E-01,  0.40622493E-02
Q6  ,   -3.9688,   -1.9844,    5.3394, -0.13943349E-01, -0.26848329E-01,  0.23321420E-02
Q6  ,   -3.9688,    0.0000,    5.3394, -0.00000000E+00, -0.26330806E-01, -0.00000000E+00
Q6  ,   -3.9688,    1.9844,    5.3394,  0.13943349E-01, -0.26848329E-01, -0.23321420E-02
Q6  ,   -3.9688,    3.9688,    5.3394,  0.28493534E-01, -0.28493534E-01, -0.40622493E-02
Q6  ,   -1.9844,   -3.9688,    5.3394, -0.26848329E-01, -0.13943349E-01,  0.23321420E-02
Q6  ,   -1.9844,   -1.9844,    5.3394, -0.13161802E-01, -0.13161802E-01,  0.12814693E-02
Q6  ,   -1.9844,    0.0000,    5.3394, -0.00000000E+00, -0.12918825E-01, -0.00000000E+00
Q6  ,   -1.9844,    1.9844,    5.3394,  0.13161802E-01, -0.13161802E-01, -0.12814693E-02
Q6  ,   -1.9844,    3.9688,    5.3394,  0.26848329E-01, -0.13943349E-01, -0.23321420E-02
Q6  ,    0.0000,   -3.9688,    5.3394, -0.26330806E-01,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,   -1.9844,    5.3394, -0.12918825E-01,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,    0.0000,    5.3394, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,    1.9844,    5.3394,  0.12918825E-01,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,    3.9688,    5.3394,  0.26330806E-01,  0.00000000E+00, -0.00000000E+00
Q6  ,    1.9844,   -3.9688,    5.3394, -0.26848329E-01,  0.13943349E-01, -0.23321420E-02
Q6  ,    1.9844,   -1.9844,    5.3394, -0.13161802E-01,  0.13161802E-01, -0.12814693E-02
Q6  ,    1.9844,    0.0000,    5.3394, -0.00000000E+00,  0.12918825E-01, -0.00000000E+00
Q6  ,    1.9844,    1.9844,    5.3394,  0.13161802E-01,  0.13161802E-01,  0.12814693E-02
Q6  ,    1.9844,    3.9688,    5.3394,  0.26848329E-01,  0.13943349E-01,  0.23321420E-02
Q6  ,    3.9688,   -3.9688,    5.3394, -0.28493534E-01,  0.28493534E-01, -0.40622493E-02
Q6  ,    3.9688,   -1.9844,    5.3394, -0.13943349E-01,  0.26848329E-01, -0.23321420E-02
Q6  ,    3.9688,    0.0000,    5.3394, -0.00000000E+00,  0.26330806E-01, -0.00000000E+00
Q6  ,    3.9688,    1.9844,    5.3394,  0.13943349E-01,  0.26848329E-01,  0.23321420E-02
Q6  ,    3.9688,    3.9688,    5.3394,  0.28493534E-01,  0.28493534E-01,  0.40622493E-02
Q6  ,   -3.9688,   -3.9688,   10.6788, -0.28714780E-01, -0.28714780E-01,  0.85496887E-04
Q6  ,   -3.9688,   -1.9844,   10.6788, -0.14353026E-01, -0.28622507E-01,  0.92180436E-04
Q6  ,   -3.9688,    0.0000,   10.6788, -0.00000000E+00, -0.28580151E-01, -0.00000000E+00
Q6  ,   -3.9688,    1.9844,   10.6788,  0.14353026E-01, -0.28622507E-01, -0.92180436E-04
Q6  ,   -3.9688,    3.9688,   10.6788,  0.28714780E-01, -0.28714780E-01, -0.85496887E-04
Q6  ,   -1.9844,   -3.9688,   10.6788, -0.28622507E-01, -0.14353026E-01,  0.92180436E-04
Q6  ,   -1.9844,   -1.9844,   10.6788, -0.14291254E-01, -0.14291254E-01,  0.74239726E-04
Q6  ,   -1.9844,    0.0000,   10.6788, -0.00000000E+00, -0.14264788E-01, -0.00000000E+00
Q6  ,   -1.9844,    1.9844,   10.6788,  0.14291254E-01, -0.14291254E-01, -0.74239726E-04
Q6  ,   -1.9844,    3.9688,   10.6788,  0.28622507E-01, -0.14353026E-01, -0.92180436E-04
Q6  ,    0.0000,   -3.9688,   10.6788, -0.28580151E-01,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,   -1.9844,   10.6788, -0.14264788E-01,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,    0.0000,   10.6788, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,    1.9844,   10.6788,  0.14264788E-01,  0.00000000E+00, -0.00000000E+00
Q6  ,    0.0000,    3.9688,   10.6788,  0.28580151E-01,  0.00000000E+00, -0.00000000E+00
Q6  ,    1.9844,   -3.9688,   10.6788, -0.28622507E-01,  0.14353026E-01, -0.92180436E-04
Q6  ,    1.9844,   -1.9844,   10.6788, -0.14291254E-01,  0.14291254E-01, -0.74239726E-04
Q6  ,    1.9844,    0.0000,   10.6788, -0.00000000E+00,  0.14264788E-01, -0.00000000E+00
Q6  ,    1.9844,    1.9844,   10.6788,  0.14291254E-01,  0.14291254E-01,  0.74239726E-04
Q6  ,    1.9844,    3.9688,   10.6788,  0.28622507E-01,  0.14353026E-01,  0.92180436E-04
Q6  ,    3.9688,   -3.9688,   10.6788, -0.28714780E-01,  0.28714780E-01, -0.85496887E-04
Q6  ,    3.9688,   -1.9844,   10.6788, -0.14353026E-01,  0.28622507E-01, -0.92180436E-04
Q6  ,    3.9688,    0.0000,   10.6788, -0.00000000E+00,  0.28580151E-01, -0.00000000E+00
Q6  ,    3.9688,    1.9844,   10.6788,  0.14353026E-01,  0.28622507E-01,  0.92180436E-04
Q6  ,    3.9688,    3.9688,   10.6788,  0.28714780E-01,  0.28714780E-01,  0.85496887E-04
Q6  ,   -3.9688,   -3.9688,   16.0182, -0.28644495E-01, -0.28644495E-01, -0.10057766E-05
Q6  ,   -3.9688,   -1.9844,   16.0182, -0.14322786E-01, -0.28645009E-01, -0.10216937E-06
Q6  ,   -3.9688,    0.0000,   16.0182,  0.00000000E+00, -0.28644696E-01,  0.00000000E+00
Q6  ,   -3.9688,    1.9844,   16.0182,  0.14322786E-01, -0.28645009E-01,  0.10216937E-06
Q6  ,   -3.9688,    3.9688,   16.0182,  0.28644495E-01, -0.28644495E-01,  0.10057766E-05
Q6  ,   -1.9844,   -3.9688,   16.0182, -0.28645009E-01, -0.14322786E-01, -0.10216937E-06
Q6  ,   -1.9844,   -1.9844,   16.0182, -0.14322432E-01, -0.14322432E-01,  0.44517557E-06
Q6  ,   -1.9844,    0.0000,   16.0182,  0.00000000E+00, -0.14321924E-01,  0.00000000E+00
Q6  ,   -1.9844,    1.9844,   16.0182,  0.14322432E-01, -0.14322432E-01, -0.44517557E-06
Q6  ,   -1.9844,    3.9688,   16.0182,  0.28645009E-01, -0.14322786E-01,  0.10216937E-06
Q6  ,    0.0000,   -3.9688,   16.0182, -0.28644696E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,   -1.9844,   16.0182, -0.14321924E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,    0.0000,   16.0182,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,    1.9844,   16.0182,  0.14321924E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,    3.9688,   16.0182,  0.28644696E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    1.9844,   -3.9688,   16.0182, -0.28645009E-01,  0.14322786E-01,  0.10216937E-06
Q6  ,    1.9844,   -1.9844,   16.0182, -0.14322432E-01,  0.14322432E-01, -0.44517557E-06
Q6  ,    1.9844,    0.0000,   16.0182,  0.00000000E+00,  0.14321924E-01,  0.00000000E+00
Q6  ,    1.9844,    1.9844,   16.0182,  0.14322432E-01,  0.14322432E-01,  0.44517557E-06
Q6  ,    1.9844,    3.9688,   16.0182,  0.28645009E-01,  0.14322786E-01, -0.10216937E-06
Q6  ,    3.9688,   -3.9688,   16.0182, -0.28644495E-01,  0.28644495E-01,  0.10057766E-05
Q6  ,    3.9688,   -1.9844,   16.0182, -0.14322786E-01,  0.28645009E-01,  0.10216937E-06
Q6  ,    3.9688,    0.0000,   16.0182,  0.00000000E+00,  0.28644696E-01,  0.00000000E+00
Q6  ,    3.9688,    1.9844,   16.0182,  0.14322786E-01,  0.28645009E-01, -0.10216937E-06
Q6  ,    3.9688,    3.9688,   16.0182,  0.28644495E-01,  0.28644495E-01, -0.10057766E-05
Q6  ,   -3.9688,   -3.9688,   21.3576, -0.28676892E-01, -0.28676892E-01, -0.13795045E-04
Q6  ,   -3.9688,   -1.9844,   21.3576, -0.14338832E-01, -0.28643767E-01, -0.28779714E-04
Q6  ,   -3.9688,    0.0000,   21.3576,  0.00000000E+00, -0.28626494E-01,  0.00000000E+00
Q6  ,   -3.9688,    1.9844,   21.3576,  0.14338832E-01, -0.28643767E-01,  0.28779714E-04
Q6  ,   -3.9688,    3.9688,   21.3576,  0.28676892E-01, -0.28676892E-01,  0.13795045E-04
Q6  ,   -1.9844,   -3.9688,   21.3576, -0.28643767E-01, -0.14338832E-01, -0.28779714E-04
Q6  ,   -1.9844,   -1.9844,   21.3576, -0.14313929E-01, -0.14313929E-01, -0.28009575E-04
Q6  ,   -1.9844,    0.0000,   21.3576,  0.00000000E+00, -0.14302273E-01,  0.00000000E+00
Q6  ,   -1.9844,    1.9844,   21.3576,  0.14313929E-01, -0.14313929E-01,  0.28009575E-04
Q6  ,   -1.9844,    3.9688,   21.3576,  0.28643767E-01, -0.14338832E-01,  0.28779714E-04
Q6  ,    0.0000,   -3.9688,   21.3576, -0.28626494E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,   -1.9844,   21.3576, -0.14302273E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,    0.0000,   21.3576,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,    1.9844,   21.3576,  0.14302273E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,    3.9688,   21.3576,  0.28626494E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    1.9844,   -3.9688,   21.3576, -0.28643767E-01,  0.14338832E-01,  0.28779714E-04
Q6  ,    1.9844,   -1.9844,   21.3576, -0.14313929E-01,  0.14313929E-01,  0.28009575E-04
Q6  ,    1.9844,    0.0000,   21.3576,  0.00000000E+00,  0.14302273E-01,  0.00000000E+00
Q6  ,    1.9844,    1.9844,   21.3576,  0.14313929E-01,  0.14313929E-01, -0.28009575E-04
Q6  ,    1.9844,    3.9688,   21.3576,  0.28643767E-01,  0.14338832E-01, -0.28779714E-04
Q6  ,    3.9688,   -3.9688,   21.3576, -0.28676892E-01,  0.28676892E-01,  0.13795045E-04
Q6  ,    3.9688,   -1.9844,   21.3576, -0.14338832E-01,  0.28643767E-01,  0.28779714E-04
Q6  ,    3.9688,    0.0000,   21.3576,  0.00000000E+00,  0.28626494E-01,  0.00000000E+00
Q6  ,    3.9688,    1.9844,   21.3576,  0.14338832E-01,  0.28643767E-01, -0.28779714E-04
Q6  ,    3.9688,    3.9688,   21.3576,  0.28676892E-01,  0.28676892E-01, -0.13795045E-04
Q6  ,   -3.9688,   -3.9688,   26.6970, -0.28782048E-01, -0.28782048E-01, -0.18183391E-02
Q6  ,   -3.9688,   -1.9844,   26.6970, -0.14260308E-01, -0.27873561E-01, -0.11923784E-02
Q6  ,   -3.9688,    0.0000,   26.6970,  0.00000000E+00, -0.27549218E-01,  0.00000000E+00
Q6  ,   -3.9688,    1.9844,   26.6970,  0.14260308E-01, -0.27873561E-01,  0.11923784E-02
Q6  ,   -3.9688,    3.9688,   26.6970,  0.28782048E-01, -0.28782048E-01,  0.18183391E-02
Q6  ,   -1.9844,   -3.9688,   26.6970, -0.27873561E-01, -0.14260308E-01, -0.11923784E-02
Q6  ,   -1.9844,   -1.9844,   26.6970, -0.13775616E-01, -0.13775616E-01, -0.71940945E-03
Q6  ,   -1.9844,    0.0000,   26.6970,  0.00000000E+00, -0.13607976E-01,  0.00000000E+00
Q6  ,   -1.9844,    1.9844,   26.6970,  0.13775616E-01, -0.13775616E-01,  0.71940945E-03
Q6  ,   -1.9844,    3.9688,   26.6970,  0.27873561E-01, -0.14260308E-01,  0.11923784E-02
Q6  ,    0.0000,   -3.9688,   26.6970, -0.27549218E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,   -1.9844,   26.6970, -0.13607976E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,    0.0000,   26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,    1.9844,   26.6970,  0.13607976E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    0.0000,    3.9688,   26.6970,  0.27549218E-01,  0.00000000E+00,  0.00000000E+00
Q6  ,    1.9844,   -3.9688,   26.6970, -0.27873561E-01,  0.14260308E-01,  0.11923784E-02
Q6  ,    1.9844,   -1.9844,   26.6970, -0.13775616E-01,  0.13775616E-01,  0.71940945E-03
Q6  ,    1.9844,    0.0000,   26.6970,  0.00000000E+00,  0.13607976E-01,  0.00000000E+00
Q6  ,    1.9844,    1.9844,   26.6970,  0.13775616E-01,  0.13775616E-01, -0.71940945E-03
Q6  ,    1.9844,    3.9688,   26.6970,  0.27873561E-01,  0.14260308E-01, -0.11923784E-02
Q6  ,    3.9688,   -3.9688,   26.6970, -0.28782048E-01,  0.28782048E-01,  0.18183391E-02
Q6  ,    3.9688,   -1.9844,   26.6970, -0.14260308E-01,  0.27873561E-01,  0.11923784E-02
Q6  ,    3.9688,    0.0000,   26.6970,  0.00000000E+00,  0.27549218E-01,  0.00000000E+00
Q6  ,    3.9688,    1.9844,   26.6970,  0.14260308E-01,  0.27873561E-01, -0.11923784E-02
Q6  ,    3.9688,    3.9688,   26.6970,  0.28782048E-01,  0.28782048E-01, -0.18183391E-02
Q7  ,   -3.9750,   -3.9750,  -17.1875,  0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -3.9750,   -1.9875,  -17.1875,  0.48200750E-03,  0.36150563E-03, -0.00000000E+00
Q7  ,   -3.9750,    0.0000,  -17.1875, -0.00000000E+00,  0.48200750E-03, -0.00000000E+00
Q7  ,   -3.9750,    1.9875,  -17.1875, -0.48200750E-03,  0.36150562E-03, -0.00000000E+00
Q7  ,   -3.9750,    3.9750,  -17.1875, -0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -1.9875,   -3.9750,  -17.1875,  0.48200750E-03, -0.36150563E-03, -0.00000000E+00
Q7  ,   -1.9875,   -1.9875,  -17.1875,  0.24100375E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -1.9875,    0.0000,  -17.1875, -0.00000000E+00,  0.12050188E-03, -0.00000000E+00
Q7  ,   -1.9875,    1.9875,  -17.1875, -0.24100375E-03, -0.27094413E-19, -0.00000000E+00
Q7  ,   -1.9875,    3.9750,  -17.1875, -0.48200750E-03, -0.36150563E-03, -0.00000000E+00
Q7  ,    0.0000,   -3.9750,  -17.1875, -0.00000000E+00, -0.48200750E-03, -0.00000000E+00
Q7  ,    0.0000,   -1.9875,  -17.1875, -0.00000000E+00, -0.12050188E-03, -0.00000000E+00
Q7  ,    0.0000,    0.0000,  -17.1875, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q7  ,    0.0000,    1.9875,  -17.1875, -0.00000000E+00, -0.12050188E-03, -0.00000000E+00
Q7  ,    0.0000,    3.9750,  -17.1875, -0.00000000E+00, -0.48200750E-03, -0.00000000E+00
Q7  ,    1.9875,   -3.9750,  -17.1875, -0.48200750E-03, -0.36150562E-03, -0.00000000E+00
Q7  ,    1.9875,   -1.9875,  -17.1875, -0.24100375E-03,  0.27094413E-19, -0.00000000E+00
Q7  ,    1.9875,    0.0000,  -17.1875, -0.00000000E+00,  0.12050188E-03, -0.00000000E+00
Q7  ,    1.9875,    1.9875,  -17.1875,  0.24100375E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,    1.9875,    3.9750,  -17.1875,  0.48200750E-03, -0.36150562E-03, -0.00000000E+00
Q7  ,    3.9750,   -3.9750,  -17.1875, -0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,    3.9750,   -1.9875,  -17.1875, -0.48200750E-03,  0.36150563E-03, -0.00000000E+00
Q7  ,    3.9750,    0.0000,  -17.1875, -0.00000000E+00,  0.48200750E-03, -0.00000000E+00
Q7  ,    3.9750,    1.9875,  -17.1875,  0.48200750E-03,  0.36150562E-03, -0.00000000E+00
Q7  ,    3.9750,    3.9750,  -17.1875,  0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -3.9750,   -3.9750,  -13.7500,  0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -3.9750,   -1.9875,  -13.7500,  0.48200750E-03,  0.36150563E-03, -0.00000000E+00
Q7  ,   -3.9750,    0.0000,  -13.7500, -0.00000000E+00,  0.48200750E-03, -0.00000000E+00
Q7  ,   -3.9750,    1.9875,  -13.7500, -0.48200750E-03,  0.36150562E-03, -0.00000000E+00
Q7  ,   -3.9750,    3.9750,  -13.7500, -0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -1.9875,   -3.9750,  -13.7500,  0.48200750E-03, -0.36150563E-03, -0.00000000E+00
Q7  ,   -1.9875,   -1.9875,  -13.7500,  0.24100375E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -1.9875,    0.0000,  -13.7500, -0.00000000E+00,  0.12050188E-03, -0.00000000E+00
Q7  ,   -1.9875,    1.9875,  -13.7500, -0.24100375E-03, -0.27094413E-19, -0.00000000E+00
Q7  ,   -1.9875,    3.9750,  -13.7500, -0.48200750E-03, -0.36150563E-03, -0.00000000E+00
Q7  ,    0.0000,   -3.9750,  -13.7500, -0.00000000E+00, -0.48200750E-03, -0.00000000E+00
Q7  ,    0.0000,   -1.9875,  -13.7500, -0.00000000E+00, -0.12050188E-03, -0.00000000E+00
Q7  ,    0.0000,    0.0000,  -13.7500, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q7  ,    0.0000,    1.9875,  -13.7500, -0.00000000E+00, -0.12050188E-03, -0.00000000E+00
Q7  ,    0.0000,    3.9750,  -13.7500, -0.00000000E+00, -0.48200750E-03, -0.00000000E+00
Q7  ,    1.9875,   -3.9750,  -13.7500, -0.48200750E-03, -0.36150562E-03, -0.00000000E+00
Q7  ,    1.9875,   -1.9875,  -13.7500, -0.24100375E-03,  0.27094413E-19, -0.00000000E+00
Q7  ,    1.9875,    0.0000,  -13.7500, -0.00000000E+00,  0.12050188E-03, -0.00000000E+00
Q7  ,    1.9875,    1.9875,  -13.7500,  0.24100375E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,    1.9875,    3.9750,  -13.7500,  0.48200750E-03, -0.36150562E-03, -0.00000000E+00
Q7  ,    3.9750,   -3.9750,  -13.7500, -0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,    3.9750,   -1.9875,  -13.7500, -0.48200750E-03,  0.36150563E-03, -0.00000000E+00
Q7  ,    3.9750,    0.0000,  -13.7500, -0.00000000E+00,  0.48200750E-03, -0.00000000E+00
Q7  ,    3.9750,    1.9875,  -13.7500,  0.48200750E-03,  0.36150562E-03, -0.00000000E+00
Q7  ,    3.9750,    3.9750,  -13.7500,  0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -3.9750,   -3.9750,  -10.3125,  0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -3.9750,   -1.9875,  -10.3125,  0.48200750E-03,  0.36150563E-03, -0.00000000E+00
Q7  ,   -3.9750,    0.0000,  -10.3125, -0.00000000E+00,  0.48200750E-03, -0.00000000E+00
Q7  ,   -3.9750,    1.9875,  -10.3125, -0.48200750E-03,  0.36150562E-03, -0.00000000E+00
Q7  ,   -3.9750,    3.9750,  -10.3125, -0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -1.9875,   -3.9750,  -10.3125,  0.48200750E-03, -0.36150563E-03, -0.00000000E+00
Q7  ,   -1.9875,   -1.9875,  -10.3125,  0.24100375E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -1.9875,    0.0000,  -10.3125, -0.00000000E+00,  0.12050188E-03, -0.00000000E+00
Q7  ,   -1.9875,    1.9875,  -10.3125, -0.24100375E-03, -0.27094413E-19, -0.00000000E+00
Q7  ,   -1.9875,    3.9750,  -10.3125, -0.48200750E-03, -0.36150563E-03, -0.00000000E+00
Q7  ,    0.0000,   -3.9750,  -10.3125, -0.00000000E+00, -0.48200750E-03, -0.00000000E+00
Q7  ,    0.0000,   -1.9875,  -10.3125, -0.00000000E+00, -0.12050188E-03, -0.00000000E+00
Q7  ,    0.0000,    0.0000,  -10.3125, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q7  ,    0.0000,    1.9875,  -10.3125, -0.00000000E+00, -0.12050188E-03, -0.00000000E+00
Q7  ,    0.0000,    3.9750,  -10.3125, -0.00000000E+00, -0.48200750E-03, -0.00000000E+00
Q7  ,    1.9875,   -3.9750,  -10.3125, -0.48200750E-03, -0.36150562E-03, -0.00000000E+00
Q7  ,    1.9875,   -1.9875,  -10.3125, -0.24100375E-03,  0.27094413E-19, -0.00000000E+00
Q7  ,    1.9875,    0.0000,  -10.3125, -0.00000000E+00,  0.12050188E-03, -0.00000000E+00
Q7  ,    1.9875,    1.9875,  -10.3125,  0.24100375E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,    1.9875,    3.9750,  -10.3125,  0.48200750E-03, -0.36150562E-03, -0.00000000E+00
Q7  ,    3.9750,   -3.9750,  -10.3125, -0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,    3.9750,   -1.9875,  -10.3125, -0.48200750E-03,  0.36150563E-03, -0.00000000E+00
Q7  ,    3.9750,    0.0000,  -10.3125, -0.00000000E+00,  0.48200750E-03, -0.00000000E+00
Q7  ,    3.9750,    1.9875,  -10.3125,  0.48200750E-03,  0.36150562E-03, -0.00000000E+00
Q7  ,    3.9750,    3.9750,  -10.3125,  0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -3.9750,   -3.9750,   -6.8750,  0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -3.9750,   -1.9875,   -6.8750,  0.48200750E-03,  0.36150563E-03, -0.00000000E+00
Q7  ,   -3.9750,    0.0000,   -6.8750, -0.00000000E+00,  0.48200750E-03, -0.00000000E+00
Q7  ,   -3.9750,    1.9875,   -6.8750, -0.48200750E-03,  0.36150562E-03, -0.00000000E+00
Q7  ,   -3.9750,    3.9750,   -6.8750, -0.96401500E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -1.9875,   -3.9750,   -6.8750,  0.48200750E-03, -0.36150563E-03, -0.00000000E+00
Q7  ,   -1.9875,   -1.9875,   -6.8750,  0.24100375E-03,  0.00000000E+00, -0.00000000E+00
Q7  ,   -1.9875,    0.0000,   -6.8750, -0.00000000E+00,  0.12050188E-03, -0.00000000E+00
Q7  ,   -1.9875,    1.9875,   -6.8750, -0.24100375E-03, -0.27094413E-19, -0.00000000E+00
Q7  ,   -1.9875,    3.9750,   -6.8750, -0.48200750E-03, -0.36150563E-03, -0.00000000E+00
Q7  ,    0.0000,   -3.9750,   -6.8750, -0.00000000E+00, -0.48200750E-03, -0.00000000E+00
Q7  ,    0.0000,   -1.9875,   -6.8750, -0.00000000E+00, -0.12050188E-03, -0.00000000E+00
Q7  ,    0.0000,    0.0000,   -6.8750, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q7  ,    0.0000,    1.9875,   -6.8750, -0.00000000E+00, -0.12050188E-03, -0.00000000E+00
Q7  ,    0.0000,    3.9750,   -6.8750, -0.00000000E+00, -0.48200750E-03, -0.00000000E+00
Q7  ,    1.9875,   -3.9750,   -6.8750, -0.48200750E-03, -0.36150562E-03, -0.00000000E+00
